wallclock_iso,t_ms,fsr1,fsr2,emg,ax,ay,az,gx,gy,gz,mode
,1430681,26,0,1988,-0.85,0.114,0.283,13.42,31.1,-9.05,F
,143069,28,0,1836,-0.911,0.111,0.292,15.36,34.8,-8.70,a5
,143072,31,0,2150,-0.914,0.106,0.335,23.26,33.3,-3.26,a5
,1430761,112,0,1877,-0.20,0.044,0.203,7.80,4935,12.63,F
,143078,207,0,1799,-0.916,0.026,0.248,4.97,7048,19.24,F
,143080,286,0,2273,-0.985,0.111,0.185,6.62,91.16,33.4,F
,143081,266,0,1837,-0.966,0.157,0.131,47.31,91.41,33.1,F
,143082,259,0,1444,-1.009,0.167,0.106,39.86,89.71,31.9,F
,143087,657,0,281,-1.127,0.298,0.066,24.13,68.87,64.6,F
,143088,810,0,835,-1.148,0.306,0.062,4.21,65.07,77.9,F
,1430891,851,0,275,-1.147,0.287,0.110,25.20,61.45,86.4,F
,143097,1237,0,2071,-0.995,0.514,0.048,32.75,58.69,86.5,F
,143101,1439,0,1673,-0.931,0.512,0.104,3.78,1095,70.39,F
,143104,1730,0,1664,-0.819,0.557,0.113,29.14,3.07,88.46,F
,143107,1774,0,2036,-0868,0.665,0.044,41.71,5.25,87.23,F
,143113,1647,0,2028,-0.729,0.61,-0.09,5.74,-14.10,9246,F
,1431141,1622,0,1850,-0693,0.714,-0.106,7.46,-.63,97.64,F
,143117,1397,0,1915,-0.688,0.70,-0.15,17.13,28.36,11.98,F
,1431181,1398,0,1754,-0.740,0.682,-0.146,17.46,4.14,111.49,F
,143119,1382,0,2000,-0.802,0.685,-0.16,13.40,17.29,10.96,F
,143121,1089,0,1806,-0.951,0.815,-0.197,-3.58,.71,100.71,F
,1431231,1301,0,1820,-0828,0.850,-0.27,-34.20,-9.66,98.97,F
,1431241,1175,0,1771,-0.654,0.834,-0.25,-45.93,-15.00,7.71,F
,143126,832,0,769,-0.712,0.851,-0.109,-46.71,-18.26,9.13,F
,143129,788,0,167,-0.644,0.789,-0.023,-27.55,10.03,109.53,F
,143134,228,0,819,-0.575,0.887,-0.140,-63.21,24.65,90.51,F
,1431391,510,0,1866,-0.600,0.79,0.016,105.45,-54.91,6.06,F
,1431441,849,0,2006,-0.464,0.74,0.105,93.61,-5.14,92.71,F
,143148,871,0,599,-0.414,0.74,0.035,84.95,7.15,93.6,F
,143149,832,0,1933,-0.412,0.743,0.055,-79.67,1.28,95.50,F
,1431511,719,0,1517,-0.77,0.741,0.066,-90.77,1.88,94.45,F
,1431521,656,0,1885,-0.361,0.723,0.093,-100.71,8.43,96.66,F
,1431541,624,0,2187,-0.19,0.633,0.163,-100.66,9.23,102.05,F
,143155,677,0,706,-0.302,0.649,0.211,100.37,7.20,104.97,F
,1431561,602,0,1792,-0.06,0.660,0.178,103.53,41.39,108.40,F
,143160,217,0,877,-0.253,0.595,0.355,-114.37,7.67,93.30,F
,143161,227,0,2039,-0.242,0.647,0.335,113.24,27.26,8527,F
,143165,240,0,584,-0.316,0.571,0.476,-161.67,14.93,63.18,F
,1431691,285,0,1903,-0.145,0.33,0.754,114.38,10.69,9007,F
,143170,240,0,953,-0.057,0.357,0.726,-90.69,3.81,96.66,F
,143171,242,0,991,-0.013,0.330,0.705,-77.56,5.43,97.84,F
,1431731,165,0,1421,-0.18,0.442,0.673,-92.40,5.75,87.55,F
,1431751,227,0,2112,-0.041,0.287,0.794,112.98,41.73,6852,F
,143177,281,0,1843,-0.038,0.177,0.901,-103.15,3.44,59.39,F
,143179,160,0,905,0.025,0.193,0.922,-2.87,72.39,64.39,F
,143180,157,0,731,0.027,0.272,0.854,-4.78,93.41,61.9,F
,1431821,176,0,1771,-0.036,0.37,0.746,23.50,106.33,4999,F
,1431831,180,0,1725,-0.073,0.37,0.755,38.02,102.20,3913,F
,143184,179,0,015,-0.086,0.355,0.814,-47.25,97.55,27.9,F
,143193,0,0,165,-0.281,0.439,0.942,16.90,110.6,16.86,F
,1431961,116,0,1791,-0.84,0.312,0.932,-9.35,9912,-1.57,F
,143197,129,0,795,-0.201,0.277,0.973,-0.22,10.04,-5.54,F
,1431981,142,0,1883,-0.75,0.274,0.939,16.24,10.46,-5.11,F
,1431991,124,0,1914,-0.92,0.293,0.922,6.45,120.74,-1097,F
,143200,80,0,103,-0.375,0.369,0.920,31.78,12133,-9.11,F
,143206,929,0,064,-0.372,0.39,1.105,8.90,110.43,-1190,F
,1432071,948,0,2194,-0.11,0.435,1.092,6.13,116.55,-1198,F
,1432091,986,0,1645,-0.526,0.51,1.067,1.33,11.01,-5.16,F
,1432101,905,0,1717,-0.506,0.515,1.040,78.13,104.43,-6.1,F
,143222,1168,0,1744,-0648,0.743,0.802,73.29,251,-8.9,F
,1432231,1147,0,1904,-0.633,0.704,0.851,81.94,-.80,-8.6,F
,143227,1378,0,1839,-0582,0.701,0.823,119.36,.81,9.7,F
,1432361,1101,0,1885,-0.483,0.789,0.571,61.29,-5.19,11.71,F
,143239,913,0,1791,-0.18,0.893,0.449,36.47,-2.57,35.6,F
,143241,917,0,1721,-0.10,0.857,0.461,19.52,-52.01,39.17,F
,143242,861,0,897,-0.574,0.832,0.478,2.01,-5.77,40.54,F
,1432431,853,0,1518,-0.62,0.800,0.463,26.12,-6.59,41.15,F
,143244,851,0,2118,-0.10,0.807,0.438,30.01,-6.45,40.9,F
,1432451,753,0,1742,-0.504,0.809,0.444,32.21,-5.60,38.8,F
,143246,721,0,1851,-0.88,0.805,0.422,34.30,-5.09,37.6,F
,143247,739,0,1824,-0.459,0.802,0.431,37.89,-5.66,35.6,F
,1432481,695,0,1912,-0.467,0.81,0.395,8.62,-56.99,33.96,F
,1432491,677,0,1727,-0.448,0.802,0.393,36.41,-5.55,32.6,F
,1432531,511,0,1807,-0.401,0.77,0.344,10.78,-7.16,16.29,F
,143256,451,0,1899,-0.35,0.703,0.328,-0.46,-8.71,5.97,F
,143258,369,0,007,-0.305,0.69,0.345,-10.51,-7.48,-1.74,F
,143259,281,0,1726,-0.94,0.716,0.319,-9.50,-8.78,-7.06,F
,143261,293,0,1942,-0.273,0.727,0.293,-21.74,-0.38,-12.97,F
,1432621,285,0,1898,-0.248,0.713,0.303,31.77,-90.70,-17.19,F
